PROY,Residencia,SEGMENTO,PARTIDA,INI,FIN,Fecha,CANT,UNIDAD,MES,MES LETRA,MONTO
CENAGAS,Torre�n,GSD 16 CHAVEZ-TERMINAL LAGUNA,4_10,20784,NA,04/12/2023,12.26,m2,12,dic-23,27618
CENAGAS,Torre�n,GSD 16 CHAVEZ-TERMINAL LAGUNA,4.12,20784,NA,04/12/2023,12.26,m2,12,dic-23,40254
CENAGAS,Torre�n,GSD 16 CHAVEZ-TERMINAL LAGUNA,7.14,20784,NA,04/12/2023,12,m3,12,dic-23,2818
CENAGAS,Torre�n,GSD 16 CHAVEZ-TERMINAL LAGUNA,7.15,20784,NA,04/12/2023,46.44,m3,12,dic-23,5153
CENAGAS,Torre�n,GSD 04 PERONAL-BERMEJILLO,4.3,4647,NA,06/12/2023,120,m2,12,dic-23,18456
CENAGAS,Torre�n,GSD 04 PERONAL-BERMEJILLO,7.6,4647,NA,06/12/2023,38.3,m3,12,dic-23,4435
CENAGAS,Torre�n,GSD 04 PERONAL-BERMEJILLO,7.2,4647,NA,06/12/2023,9.6,m3,12,dic-23,1943
CENAGAS,Torre�n,GSD 04 PERONAL-BERMEJILLO,4.7,4647,NA,06/12/2023,2,Medici�n,12,dic-23,5020
CENAGAS,Torre�n,GSD 04 PERONAL-BERMEJILLO,4.11,4647,NA,06/12/2023,3.06,m2,12,dic-23,3435
CENAGAS,Torre�n,GSD 04 PERONAL-BERMEJILLO,4_10,4647,NA,06/12/2023,3.06,m2,12,dic-23,6893
CENAGAS,Torre�n,GSD 04 PERONAL-BERMEJILLO,4.12,4647,NA,06/12/2023,3.06,m2,12,dic-23,10047
CENAGAS,Torre�n,GSD 04 PERONAL-BERMEJILLO,7.14,4647,NA,06/12/2023,9.6,m3,12,dic-23,2255
CENAGAS,Torre�n,GSD 04 PERONAL-BERMEJILLO,7.15,4647,NA,06/12/2023,38.3,m3,12,dic-23,4250
CENAGAS,Torre�n,GSD 24 MADERO-CHAVEZ RPC MONTEVIDEO,4.3,508930,NA,23/11/2023,120,m2,11,nov-23,18456
CENAGAS,Torre�n,GSD 24 MADERO-CHAVEZ RPC MONTEVIDEO,7.6,508930,NA,23/11/2023,68.5,m3,11,nov-23,7932
CENAGAS,Torre�n,GSD 24 MADERO-CHAVEZ RPC MONTEVIDEO,7.4,508930,NA,23/11/2023,14.4,m3,11,nov-23,3398
CENAGAS,Torre�n,GSD 24 MADERO-CHAVEZ RPC MONTEVIDEO,4.7,508930,NA,24/11/2023,2,Medici�n,11,nov-23,5020
CENAGAS,Torre�n,GSD 24 MADERO-CHAVEZ RPC MONTEVIDEO,4.11,508930,NA,24/11/2023,18.39,m2,11,nov-23,20642
CENAGAS,Torre�n,GSD 24 MADERO-CHAVEZ RPC MONTEVIDEO,4_10,508930,NA,24/11/2023,18.39,m2,11,nov-23,41427
CENAGAS,Torre�n,GSD 24 MADERO-CHAVEZ RPC MONTEVIDEO,4.12,508930,NA,24/11/2023,18.77,m2,11,nov-23,61629
CENAGAS,Torre�n,GSD 24 MADERO-CHAVEZ RPC MONTEVIDEO,7.14,508930,NA,25/11/2023,14.4,m3,11,nov-23,3382
CENAGAS,Torre�n,GSD 24 MADERO-CHAVEZ RPC MONTEVIDEO,7.15,508930,NA,25/11/2023,68.5,m3,11,nov-23,7601
CENAGAS,Torre�n,GSD 16 EST MADERO- EC 8 CHAVEZ,4.3,287604,NA,26/11/2023,120,m2,11,nov-23,18456
CENAGAS,Torre�n,GSD 16 EST MADERO- EC 8 CHAVEZ,7.6,287604,NA,26/11/2023,58.44,m3,11,nov-23,6767
CENAGAS,Torre�n,GSD 16 EST MADERO- EC 8 CHAVEZ,7.4,287604,NA,26/11/2023,12,m3,11,nov-23,2832
CENAGAS,Torre�n,GSD 16 EST MADERO- EC 8 CHAVEZ,4.7,287604,NA,27/11/2023,2,Medici�n,11,nov-23,5020
CENAGAS,Torre�n,GSD 16 EST MADERO- EC 8 CHAVEZ,4.11,287604,NA,27/11/2023,12.26,m2,11,nov-23,13761
CENAGAS,Torre�n,GSD 16 EST MADERO- EC 8 CHAVEZ,4_10,287604,NA,27/11/2023,12.26,m2,11,nov-23,27618
CENAGAS,Torre�n,GSD 16 EST MADERO- EC 8 CHAVEZ,4.12,287604,NA,27/11/2023,12.51,m2,11,nov-23,41075
CENAGAS,Torre�n,GSD 16 EST MADERO- EC 8 CHAVEZ,7.14,287604,NA,28/11/2023,12,m3,11,nov-23,2818
CENAGAS,Torre�n,GSD 16 EST MADERO- EC 8 CHAVEZ,7.15,287604,NA,28/11/2023,58.44,m3,11,nov-23,6485
CENAGAS,Torre�n,GSD 04 PAILA-PARRAS,4.3,20782.3,NA,11/12/2023,120,m2,12,dic-23,18456
CENAGAS,Torre�n,GSD 04 PAILA-PARRAS,7.6,20782.3,NA,11/12/2023,38.3,m3,12,dic-23,4435
CENAGAS,Torre�n,GSD 04 PAILA-PARRAS,7.2,20782.3,NA,11/12/2023,9.6,m3,12,dic-23,1943
CENAGAS,Torre�n,GSD 04 PAILA-PARRAS,4.7,20782.3,NA,11/12/2023,2,Medici�n,12,dic-23,5020
CENAGAS,Torre�n,GSD 04 PAILA-PARRAS,4.11,20782.3,NA,11/12/2023,3.06,m2,12,dic-23,3435
CENAGAS,Torre�n,GSD 04 PAILA-PARRAS,4_10,20782.3,NA,11/12/2023,3.06,m2,12,dic-23,6893
CENAGAS,Torre�n,GSD 04 PAILA-PARRAS,4.12,20782.3,NA,11/12/2023,3.06,m2,12,dic-23,10047
CENAGAS,Torre�n,GSD 04 PAILA-PARRAS,7.14,20782.3,NA,11/12/2023,9.6,m3,12,dic-23,2255
CENAGAS,Torre�n,GSD 04 PAILA-PARRAS,7.15,20782.3,NA,11/12/2023,38.3,m3,12,dic-23,4250
CENAGAS,Torre�n,GSD 24 CHAVEZ-ZAVALZA,4.3,128340.8,NA,08/12/2023,120,m2,12,dic-23,18456
CENAGAS,Torre�n,GSD 24 CHAVEZ-ZAVALZA,7.6,128340.8,NA,08/12/2023,54.1,m3,12,dic-23,6264
CENAGAS,Torre�n,GSD 24 CHAVEZ-ZAVALZA,7.2,128340.8,NA,08/12/2023,14.4,m3,12,dic-23,2915
CENAGAS,Torre�n,GSD 24 CHAVEZ-ZAVALZA,4.7,128340.8,NA,08/12/2023,2,Medici�n,12,dic-23,5020
CENAGAS,Torre�n,GSD 24 CHAVEZ-ZAVALZA,4.11,128340.8,NA,08/12/2023,18.39,m2,12,dic-23,20642
CENAGAS,Torre�n,GSD 24 CHAVEZ-ZAVALZA,4_10,128340.8,NA,08/12/2023,18.39,m2,12,dic-23,41427
CENAGAS,Torre�n,GSD 24 CHAVEZ-ZAVALZA,4.12,128340.8,NA,08/12/2023,18.39,m2,12,dic-23,60382
CENAGAS,Torre�n,GSD 24 CHAVEZ-ZAVALZA,7.14,128340.8,NA,08/12/2023,14.4,m3,12,dic-23,3382
CENAGAS,Torre�n,GSD 24 CHAVEZ-ZAVALZA,7.15,128340.8,NA,08/12/2023,54.1,m3,12,dic-23,6003
CENAGAS,Torre�n,GSD 12 CHAVEZ-ZAVALZA,6.2,17897,NA,13/12/2023,1,pza,12,dic-23,45073
CENAGAS,Torre�n,GSD 24 CHAVEZ-MADERO,6.2,505+000,NA,13/12/2023,1,pza,12,dic-23,45073
CENAGAS,Torre�n,GSD 16 CHAVEZ-MADERO,6.2,286+000,NA,13/12/2023,1,pza,12,dic-23,45073
CENAGAS,Torre�n,GSD 12 CHAVEZ-LAS HUERTAS,6.2,24000,NA,13/12/2023,1,pza,12,dic-23,45073
CENAGAS,Torre�n,GSD 16 CHAVEZ-TERMINAL LAGUNA,6.2,30800,NA,13/12/2023,1,pza,12,dic-23,45073
CENAGAS,Torre�n,GSD 16 CHAVEZ-TERMINAL LAGUNA,4.1,0,33173,13/12/2023,33.173,Km,12,dic-23,153676
CENAGAS,Torre�n,GSD 04 PERONAL-BERMEJILLO,4.1,0,20235,13/12/2023,20.235,Km,12,dic-23,93740
CENAGAS,Torre�n,GSD 24 MADERO-CHAVEZ RPC MONTEVIDEO,4.1,0,13550,13/12/2023,13.55,Km,12,dic-23,62771
CENAGAS,Torre�n,GSD 16 EST MADERO- EC 8 CHAVEZ,4.1,0,9567,13/12/2023,9.567,Km,12,dic-23,44320
CENAGAS,Torre�n,GSD 04 PAILA-PARRAS,4.1,0,21387,13/12/2023,21.387,Km,12,dic-23,99077
CENAGAS,Torre�n,GSD 24 CHAVEZ-ZAVALZA,4.1,0,73100,13/12/2023,73.1,Km,12,dic-23,338641
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.14,0,5000,25/04/2023,8,Hr,4,abr-23,8520
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.14,5000,8748,26/04/2023,8.5,Hr,4,abr-23,9052
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.14,8748,9070,28/04/2023,8.5,Hr,4,abr-23,9052
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.14,9070,14447,27/04/2023,8.5,Hr,4,abr-23,9052
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.2,0,11100,24/04/2023,11.1,Km,4,abr-23,16105
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.2,11100,14000,25/04/2023,2.9,Km,4,abr-23,4208
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.2,14000,14447,27/04/2023,0.447,Km,4,abr-23,649
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.4,0,1150,02/06/2023,1.15,Km,6,jun-23,9348
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.4,1150,3000,08/06/2023,1.85,Km,6,jun-23,15038
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.4,3000,5150,30/05/2023,2.15,Km,5,may-23,17477
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.4,5150,8766,31/05/2023,3.616,Km,5,may-23,29394
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.4,8766,9100,06/06/2023,0.334,Km,6,jun-23,2715
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.4,9100,9669,31/05/2023,0.569,Km,5,may-23,4625
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.4,9669,10300,05/06/2023,0.631,Km,6,jun-23,5129
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.4,10300,14448,07/06/2023,4.148,Km,6,jun-23,33718
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.5,0,5000,25/04/2023,5,Km,4,abr-23,21881
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.5,5000,8748,26/04/2023,3.748,Km,4,abr-23,16402
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.5,8748,9070,28/04/2023,0.322,Km,4,abr-23,1409
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.5,9070,14447,27/04/2023,5.377,Km,4,abr-23,23531
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.6,0,11100,24/04/2023,12,Medici�n,4,abr-23,11898
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.6,11100,14000,25/04/2023,3,Medici�n,4,abr-23,2974
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.9,0,11100,24/04/2023,12,Medici�n,4,abr-23,4763
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.9,11100,14000,25/04/2023,1,Medici�n,4,abr-23,397
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.14,0,926.75,28/04/2023,8.5,Hr,4,abr-23,9052
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.14,927,2700,02/05/2023,8.5,Hr,5,may-23,9052
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.14,2700,4800,04/05/2023,8.5,Hr,5,may-23,9052
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.14,4800,8023,08/05/2023,8.5,Hr,5,may-23,9052
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.14,8023,10100,09/05/2023,7.5,Hr,5,may-23,7987
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.14,9955,0,05/06/2023,5,Hr,6,jun-23,5325
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.2,0,3000,28/04/2023,3,Km,4,abr-23,4353
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.2,3000,11300,03/05/2023,8.3,Km,5,may-23,12042
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.2,11300,12450,04/05/2023,1.15,Km,5,may-23,1669
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.4,0,1500,01/06/2023,1.5,Km,6,jun-23,12193
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.4,1500,3300,02/06/2023,1.8,Km,6,jun-23,14632
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.4,3300,3808,05/06/2023,0.508,Km,6,jun-23,4129
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.4,3808,6790,02/06/2023,2.982,Km,6,jun-23,24240
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.4,6790,7100,06/06/2023,0.31,Km,6,jun-23,2520
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.4,7100,8300,05/06/2023,1.2,Km,6,jun-23,9755
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.4,8300,12450,06/06/2023,4.15,Km,6,jun-23,33734
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.5,0,927,28/04/2023,0.927,Km,4,abr-23,4057
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.5,927,2700,02/05/2023,1.773,Km,5,may-23,7759
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.5,2700,4800,04/05/2023,2.1,Km,5,may-23,9190
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.5,4800,8023,08/05/2023,3.223,Km,5,may-23,14104
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.5,8023,10100,09/05/2023,2.077,Km,5,may-23,9089
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.5,10100,12450,05/06/2023,2.35,Km,6,jun-23,10284
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.6,0,2000,28/04/2023,3,Medici�n,4,abr-23,2974
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.6,3000,12000,04/05/2023,10,Medici�n,5,may-23,9915
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.9,0,2000,28/04/2023,3,Medici�n,4,abr-23,1191
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.9,3000,12000,04/05/2023,6,Medici�n,5,may-23,2382
CENAGAS,Monterrey,ESTACI�N RAMONES,1.2,EC RAMONES,NA,24/10/2023,1,Estudio,10,oct-23,46801
CENAGAS,Monterrey,ESTACI�N RAMONES,2.2,EC RAMONES,NA,24/10/2023,1,Estudio,10,oct-23,254697
CENAGAS,Monterrey,ESTACI�N RAMONES,3.4,EC RAMONES,NA,26/10/2023,1,Medici�n,10,oct-23,564454
CENAGAS,Monterrey,ESTACI�N RAMONES,3.2,EC RAMONES,NA,13/12/2023,1,Dise�o,12,dic-23,232554
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.3,1177.8,NA,13/11/2023,360,m2,11,nov-23,55368
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,7.6,1177.8,NA,13/11/2023,112.74,m3,11,nov-23,13054
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.7,1177.8,NA,14/11/2023,2,Medici�n,11,nov-23,5020
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.11,1177.8,NA,14/11/2023,47.92,m2,11,nov-23,53788
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4_10,1177.8,NA,15/11/2023,47.92,m2,11,nov-23,107948
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.12,1177.8,NA,15/11/2023,48.26,m2,11,nov-23,158456
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,7.15,1177.8,NA,15/11/2023,112.74,m3,11,nov-23,12510
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.3,203.2,NA,29/11/2023,126,m2,11,nov-23,19379
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,7.6,203.2,NA,29/11/2023,48.68,m3,11,nov-23,5637
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.7,203.2,NA,29/11/2023,2,Medici�n,11,nov-23,5020
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.11,203.2,NA,29/11/2023,2.87,m2,11,nov-23,3221
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4_10,203.2,NA,30/11/2023,2.87,m2,11,nov-23,6465
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.12,203.2,NA,30/11/2023,3.16,m2,11,nov-23,10376
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,7.14,203.2,NA,30/11/2023,48.68,m3,11,nov-23,11432
CENAGAS,Monterrey,GSD 18 EST APODACA-EST 13 GIMSA,4.1,0,14447,13/12/2023,14.447,Km,12,dic-23,66927
CENAGAS,Monterrey,GSD 24 SANTA ROSA-EST MED 13 GIMSA,4.1,0,12450,13/12/2023,12.45,Medici�n,12,dic-23,57675
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.2,887500,892000,18/09/2023,4.5,Km,9,sep-23,6529
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.2,892000,898000,19/09/2023,6,Km,9,sep-23,8705
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.2,898000,905000,20/09/2023,7,Km,9,sep-23,10156
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.2,905000,914000,21/09/2023,9,Km,9,sep-23,13058
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.2,914000,920000,22/09/2023,6,Km,9,sep-23,8705
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.2,920000,928000,09/10/2023,8,Km,10,oct-23,11607
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.2,928000,934000,10/10/2023,6,Km,10,oct-23,8705
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.2,934000,940000,11/10/2023,6,Km,10,oct-23,8705
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.2,940000,946000,12/10/2023,6,Km,10,oct-23,8705
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.2,946000,954395,13/11/2023,8.395,Km,11,nov-23,12180
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.4,887500,891000,27/09/2023,3.5,Km,9,sep-23,28451
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.4,891000,896000,28/09/2023,5,Km,9,sep-23,40644
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.4,896000,901000,29/09/2023,5,Km,9,sep-23,40644
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.4,901000,907000,05/10/2023,6,Km,10,oct-23,48773
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.4,907000,914000,06/10/2023,7,Km,10,oct-23,56901
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.4,914000,919000,07/10/2023,5,Km,10,oct-23,40644
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.4,919000,926000,16/10/2023,7,Km,10,oct-23,56901
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.4,926000,929000,17/10/2023,3,Km,10,oct-23,24386
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.4,929000,934000,20/10/2023,5,Km,10,oct-23,40644
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.4,934000,936500,24/10/2023,2.5,Km,10,oct-23,20322
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.4,936500,946000,14/11/2023,9.5,Km,11,nov-23,77223
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.4,946000,954395,15/11/2023,8.395,Km,11,nov-23,68241
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.5,887500,888282,23/10/2023,0.782,Km,10,oct-23,3422
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.5,900550,903600,20/11/2023,3.05,Km,11,nov-23,13347
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.5,917072,920150,13/10/2023,3.078,Km,10,oct-23,13470
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.5,920150,922123,14/10/2023,1.973,Km,10,oct-23,8634
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.5,923136,927650,19/10/2023,4.514,Km,10,oct-23,19754
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.5,927650,930924,21/10/2023,3.274,Km,10,oct-23,14328
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.5,933837,938676,18/11/2023,4.839,Km,11,nov-23,21176
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.5,941600,947441,17/11/2023,5.841,Km,11,nov-23,25561
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.5,947441,954395,16/11/2023,6.954,Km,11,nov-23,30432
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.14,945000,NA,16/11/2023,4,Hr,11,nov-23,4260
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.14,945000,NA,17/11/2023,6,Hr,11,nov-23,6390
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.6,887500,896000,28/09/2023,10,Medici�n,9,sep-23,9915
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.6,901000,906000,30/09/2023,6,Medici�n,9,sep-23,5949
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.6,907000,910000,02/10/2023,4,Medici�n,10,oct-23,3966
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.6,911000,919000,03/10/2023,9,Medici�n,10,oct-23,8923
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.6,920000,928000,09/10/2023,9,Medici�n,10,oct-23,8923
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.6,929000,934000,10/10/2023,6,Medici�n,10,oct-23,5949
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.6,935+000,940000,11/10/2023,6,Medici�n,10,oct-23,5949
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.6,941000,946000,12/10/2023,6,Medici�n,10,oct-23,5949
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.6,947000,954350,17/11/2023,8,Medici�n,11,nov-23,7932
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.9,887500,891000,18/09/2023,5,Medici�n,9,sep-23,1985
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.9,893000,898165,19/09/2023,7,Medici�n,9,sep-23,2778
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.9,900000,905000,20/09/2023,7,Medici�n,9,sep-23,2778
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.9,906000,914000,21/09/2023,7,Medici�n,9,sep-23,2778
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.9,915000,919000,22/09/2023,6,Medici�n,9,sep-23,2382
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.9,920000,926000,09/10/2023,7,Medici�n,10,oct-23,2778
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.9,927000,933000,10/10/2023,5,Medici�n,10,oct-23,1985
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.9,934000,938000,11/10/2023,5,Medici�n,10,oct-23,1985
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.9,940000,945000,12/10/2023,5,Medici�n,10,oct-23,1985
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,4.9,946000,954000,17/11/2023,5,Medici�n,11,nov-23,1985
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,8.1,888200,888230,23/09/2023,45,m2,9,sep-23,2865
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,8.1,888250,888350,23/09/2023,150,m2,9,sep-23,9551
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,8.1,888500,888900,23/09/2023,600,m2,9,sep-23,38202
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,8.1,889430,889460,23/09/2023,45,m2,9,sep-23,2865
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,8.1,892160,892250,25/09/2023,135,m2,9,sep-23,8595
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,8.1,892520,892650,25/09/2023,195,m2,9,sep-23,12416
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,8.1,892756,892830,25/09/2023,111,m2,9,sep-23,7067
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,8.1,892890,893060,25/09/2023,255,m2,9,sep-23,16236
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,8.1,903295,903750,26/09/2023,682.5,m2,9,sep-23,43455
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,8.1,901000,902000,29/09/2023,1500,m2,9,sep-23,95505
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,8.1,903010,903295,30/09/2023,427.5,m2,9,sep-23,27219
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,8.1,903800,903880,30/09/2023,120,m2,9,sep-23,7640
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,8.1,904550,904650,30/09/2023,150,m2,9,sep-23,9551
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,8.1,905160,906200,30/09/2023,1560,m2,9,sep-23,99325
CENAGAS,Madero,GSD 48 SAN RAFAEL-LAS TUNAS,8.1,906200,906545,02/10/2023,517.5,m2,10,oct-23,32949
